retailer_name,onboarding_date,onboarding_status,area_classification,zone_name,city_name,latitude,longitude
"D4386* Aargia strategy consultant Pvt Ltd Kakrola Dwarka_1384143_Instamart","2023-05-11 11:56:28.761737",Active,NCR-ON-MT,NCR,Delhi,28.59467,77.02518
"D4387* PYD Retails Pvt Ltd. PV Ranikhet_1384511_Instamart","2023-05-13 03:22:46.177302",Active,NCR-ON-MT,NCR,Delhi,28.71336,77.13903
"N4753* Basil super store ","2023-05-13 11:25:58.383800",Active,Noida-GT,NCR,Noida,28.608,77.444
"D4389* CHAWLA TRADERS ","2023-05-15 06:42:40.028756",Active,Delhi-GT,NCR,Delhi,NULL,NULL
"G2830* GGN-Sector 104","2023-05-15 13:29:52.947137",Active,NCR-ON-MT,NCR,Gurgaon,28.49312,76.99807
"D4390* Jain department store near satija","2023-05-16 06:41:51.972265",Active,Delhi-GT,NCR,Delhi,28.532,77.2
"D4391* TORI GLOBAL(INDIA) PRIVATE LIMITED","2023-05-17 01:56:11.725061",Active,NCR-OF-MT,NCR,Delhi,NULL,NULL
"N4754* Discount departmental store (Sector 120)","2023-05-17 10:29:04.731427",Active,Noida-GT,NCR,Noida,28.585,77.399
"G2831* True bazaar","2023-05-18 06:34:19.477474",Active,Gurgaon-GT,NCR,Gurgaon,28.42231,77.05091
"D4392* Shiv general store ","2023-05-19 06:19:14.698925",Active,Delhi-GT,NCR,Delhi,28.52023,77.20385
"D4393* Munna Bhai egg palam","2023-05-19 11:40:54.070198",Active,Delhi-GT,NCR,Delhi,NULL,NULL
"D4395* KAMPAI ( A unit of Mizunara Hospitality LLP)","2023-05-22 06:41:37.874413",Active,NCR-UB,NCR,Delhi,NULL,NULL
"N4760* CA FARM FRESH (Greate Noida)","2023-05-23 08:02:29.029805",Active,Noida-GT,NCR,Noida,NULL,NULL
"D4396* Bhasin egg Tilak nagar","2023-05-23 12:24:31.153719",Active,Delhi-GT,NCR,Delhi,28.63443,77.09821
"G2833* Accidental Tray Sale","2023-05-24 07:01:36.992426",Active,NCR-UB,NCR,Gurgaon,NULL,NULL
"D4397* Naresh store crp","2023-05-24 07:45:11.992357",Active,Delhi-GT,NCR,Delhi,28.55445,77.2511
"G2834* Pasricha Grocery mart","2023-05-24 08:32:44.364765",Active,Gurgaon-GT,NCR,Gurgaon,28.4141,77.06807
"D4398* The Budget convince store ","2023-05-24 10:32:39.422464",Active,Delhi-GT,NCR,Delhi,28.731505,77.0873377
"D4399* Green chick shop  rajori","2023-05-26 10:02:42.848584",Active,Delhi-GT,NCR,Delhi,28.64003,77.11621
"D4400* Vijay store","2023-05-26 10:22:24.277620",Active,Delhi-GT,NCR,Delhi,28.62957,77.13878
"N4762* ROJ RETAIL PRIVATE LIMITED Barola_1384147_Instamart","2023-05-26 12:23:36.069337",Active,NCR-ON-MT,NCR,Noida,28.55452,77.37487
"D4401* RELIANCE RETAIL LTD  ( SMART POINT ) VIKASHPURI","2023-05-27 02:26:58.659120",Active,NCR-OF-MT,NCR,Delhi,28.64151,77.06862
"D4402* RELIANCE RETAIL LTD ACHARYA NIKETAN (MAYUR VIHAR","2023-05-27 02:36:34.526692",Active,NCR-OF-MT,NCR,Delhi,28.60916,77.29152
"D4403* ROJ RETAIL PRIVATE LIMITED Budella_1383826_Instamart","2023-05-27 04:15:02.813442",Active,NCR-ON-MT,NCR,Delhi,28.63896,77.0709
"G2835* GGN- SECTOR 12 NEW","2023-05-29 12:09:14.640780",Active,NCR-ON-MT,NCR,Gurgaon,28.46952,77.03407
"N4764* IN&OUT(Sector -35)","2023-06-01 05:20:23.935764",Active,Noida-GT,NCR,Noida,NULL,NULL
"G2836* Desi mall (67)","2023-06-01 05:53:54.863228",Active,Gurgaon-GT,NCR,Gurgaon,28.39029,77.05644
"D4404* Sardar A pure meat shop(khanpur","2023-06-01 06:04:24.850440",Active,Delhi-GT,NCR,Delhi,28.58391,77.22079
"G2837* Desi mall sec-37","2023-06-01 06:12:01.197741",Active,Gurgaon-GT,NCR,Gurgaon,28.458,76.987
"D4405* JJ  General store","2023-06-01 06:26:46.921357",Active,Delhi-GT,NCR,Delhi,28.508,77.199
"G2838* Desi mall (57)","2023-06-01 06:31:59.464688",Active,Gurgaon-GT,NCR,Gurgaon,28.421,77.09
"G2840* Gauri super mart oyster adani","2023-06-01 07:05:01.481407",Active,Gurgaon-GT,NCR,Gurgaon,28.481,76.974
"G2843* Sparsh grocery goodness emaar","2023-06-01 07:45:17.839716",Active,Gurgaon-GT,NCR,Gurgaon,28.481,76.969
"G2844* Sodhi's","2023-06-01 08:40:20.568886",Active,Gurgaon-GT,NCR,Gurgaon,28.454,77.039
"G2845* Sanwariya infinity collection","2023-06-01 09:00:25.237324",Active,Gurgaon-GT,NCR,Gurgaon,28.508,77.007
"G2846* Raj parivar Super mart","2023-06-01 09:14:08.151551",Active,Gurgaon-GT,NCR,Gurgaon,28.514,77.009
"H5511* Vasundhara mini mart","2023-06-02 07:10:13.787145",Active,Noida-GT,NCR,Ghaziabad,28.633,77.456
"N4771* MR.GREEN(The family foods)","2023-06-02 08:16:37.824319",Active,Noida-GT,NCR,Noida,28.572,77.392
"N4773* KOHLI FOODS (Sardar meat shop)","2023-06-02 09:24:37.346797",Active,Noida-GT,NCR,Noida,28.565,77.383
"N4774* All in one basket ","2023-06-02 09:57:20.286883",Active,Noida-GT,NCR,Noida,28.596,77.396
"H5514* Annapurna","2023-06-02 14:51:02.191307",Active,Noida-GT,NCR,Ghaziabad,28.6327493,77.4555917
"N4775* PANAV MART(A unit of panav essentials)","2023-06-03 06:09:09.930837",Active,Noida-GT,NCR,Noida,28.62337,77.42398
"N4776* ZOMATO HYPERPURE PVT LTD - NOIDA CPC","2023-06-03 06:28:50.193515",Active,NCR-ON-MT,NCR,Noida,28.5467,77.46237
"G2849* Smart needs (59)","2023-06-03 06:35:19.209633",Active,Gurgaon-GT,NCR,Gurgaon,28.40115,77.10661
"G2851* Egg ministry ","2023-06-03 08:24:06.836131",Active,Gurgaon-GT,NCR,Gurgaon,28.5109,77.04801
"G2852* Shri mansha super mart ","2023-06-03 08:56:07.639431",Active,Gurgaon-GT,NCR,Gurgaon,28.4225,77.08734
"D4407* Max bazaar budh Vihar ","2023-06-03 10:30:02.059593",Active,Delhi-GT,NCR,Delhi,28.69668875155477,77.12689347391606
"H5517* V4u mega mart","2023-06-04 06:35:52.023558",Active,Noida-GT,NCR,Ghaziabad,28.66454,77.38304
"G2854* RELIANCE RETAIL LTD ANSAL PLAZA","2023-06-04 09:37:41.210903",Active,NCR-OF-MT,NCR,Gurgaon,28.60974,77.21779
"D4408* DEL-Nangloi","2023-06-05 12:54:48.031454",Active,NCR-ON-MT,NCR,Delhi,28.66114,77.08433
"D4409* Banty egg tilak nagar","2023-06-06 07:27:54.251538",Active,Delhi-GT,NCR,Delhi,28.6345033,77.0982054
"D4410* Deal 4 grocery( South ex part 1","2023-06-07 06:48:49.745916",Active,Delhi-GT,NCR,Delhi,28.56409,77.2219
"N4779* Hanumant classic bazaar (tech zone 4)","2023-06-07 08:24:41.388545",Active,Noida-GT,NCR,Noida,28.57851,77.43954
"D4411* RELIANCE RETAIL LTD (MOHAN GARDEN) PEEPALWALA","2023-06-08 03:15:15.342918",Active,NCR-OF-MT,NCR,Delhi,28.5835264,77.25056
"N4781* Groceries n more(A unit of prayaas trading corporation)","2023-06-08 07:50:01.251518",Active,Noida-GT,NCR,Noida,28.50398,77.38604
"G2856* Krishna general store","2023-06-08 07:55:18.177116",Active,Gurgaon-GT,NCR,Gurgaon,28.40849,76.9297
"G2857* Ramdas general store","2023-06-08 08:35:45.109905",Active,Gurgaon-GT,NCR,Gurgaon,28.38797,76.94217
"D4413* ROJ RETAIL PRIVATE LIMITED Yusuf Sarai_1384512_Instamart","2023-06-08 10:45:52.099814",Active,NCR-ON-MT,NCR,Delhi,28.55959,77.20789
"D4414* 24 ghante by chawla","2023-06-09 03:35:45.429930",Active,Delhi-GT,NCR,Delhi,28.64477,77.10438
"G2858* Grish store","2023-06-09 11:31:51.644436",Active,Gurgaon-GT,NCR,Gurgaon,28.4469772,77.0458013
"H5518* GZB- Nyay Khand","2023-06-09 12:33:17.979665",Active,NCR-ON-MT,NCR,Ghaziabad,28.63819,77.35947
"D4416* Himagiri near church ","2023-06-10 07:33:02.590600",Active,Delhi-GT,NCR,Delhi,28.5613,77.16738
"G2859* RELIANCE RETAIL LTD SUSHANT LOK - 1","2023-06-10 08:29:50.679846",Active,NCR-OF-MT,NCR,Gurgaon,28.411776,77.0449214
"D4417* Chadha egg Subhash nagar","2023-06-14 06:21:25.012081",Active,Delhi-GT,NCR,Delhi,28.634141,77.1131152
"D4418* Sardar meat Shop ","2023-06-14 08:20:53.409769",Active,Delhi-GT,NCR,Delhi,28.5603809,77.0595665
"D4419* Nishant near Aggarwal authority ","2023-06-14 08:59:21.453562",Active,Delhi-GT,NCR,Delhi,28.53585,77.23117
"G2861* Chickenette (Sector 15)","2023-06-14 09:03:57.369209",Active,Gurgaon-GT,NCR,Gurgaon,28.3951788,77.3243919
"G2862* Jagdamba store (Sector -15)","2023-06-14 09:13:43.876569",Active,Gurgaon-GT,NCR,Gurgaon,28.38655,77.06991
"D4420* Sanjeev egg uttam nagar","2023-06-14 11:23:24.387717",Active,Delhi-GT,NCR,Delhi,28.6261743,77.0625831
"N4785* S B shop","2023-06-15 06:14:26.825953",Active,Noida-GT,NCR,Noida,28.5701,77.44765
"D4421* Aanand store","2023-06-15 06:27:50.743728",Active,Delhi-GT,NCR,Delhi,28.63482,77.17913
"N4786* Vin chick ","2023-06-15 06:53:54.740540",Active,Noida-GT,NCR,Noida,28.56607,77.44856
"D4422* Mother dairy near Fortis hospital ","2023-06-15 08:51:52.300536",Active,Delhi-GT,NCR,Delhi,28.52451,77.17107
"G2864* SINGLA PROVISION STORE (IP colony)","2023-06-16 05:25:44.311515",Active,Gurgaon-GT,NCR,Gurgaon,28.4547162,77.3162504
"G2865* R.K DEPARTMENTAL STORE (IP colony)","2023-06-16 05:38:45.119594",Active,Gurgaon-GT,NCR,Gurgaon,28.4552613,77.316131
"G2866* MAA DAIRY(Dairy &Paneer bhandar Green field)","2023-06-16 06:37:51.128491",Active,Gurgaon-GT,NCR,Gurgaon,28.4668928,77.2988476
"G2867* SARDAR MEAT SHOP (Malhotra enterprises)","2023-06-16 07:34:58.019056",Active,Gurgaon-GT,NCR,Gurgaon,28.4621937,77.2894129
"G2868* KHANNA STORE (Green field)","2023-06-16 07:48:16.016018",Active,Gurgaon-GT,NCR,Gurgaon,28.4606948,77.2885475
"G2869* Morden store","2023-06-16 08:25:04.649113",Active,Gurgaon-GT,NCR,Gurgaon,28.41765,77.04798
"G2870* KIRANA BAZAAR(Green valley plaza)","2023-06-16 08:29:12.118806",Active,Gurgaon-GT,NCR,Gurgaon,28.4713959,77.295481
"G2871* SHIVAM MEDICOS & DEPARTMENTAl STORE (T28 MANAN TRADING Co.)","2023-06-17 06:02:54.817107",Active,Gurgaon-GT,NCR,Gurgaon,28.4353625,77.3151514
"G2873* Chickenette (L.R.enterprises) Sector -21C","2023-06-17 06:36:28.825674",Active,Gurgaon-GT,NCR,Gurgaon,28.4303313,77.2964185
"G2874* SUNRISE SUPERMART(Sec-21C)","2023-06-17 06:56:59.422719",Active,Gurgaon-GT,NCR,Gurgaon,28.4311244,77.2962305
"G2875* Deepak general Store ","2023-06-17 07:06:16.066294",Active,Gurgaon-GT,NCR,Gurgaon,28.42316,77.07465
"N4788* Dynamic herbals","2023-06-17 07:18:27.133567",Active,Noida-GT,NCR,Noida,28.57639,77.38376
"G2876* GOEL SUPER STORE (Sector -46Faridabad)","2023-06-17 08:02:17.057188",Active,Gurgaon-GT,NCR,Gurgaon,28.4372106,77.298942
"G2877* SS Gurgaon Sector 62 ES94 (NM)","2023-06-18 06:49:46.014337",Active,NCR-ON-MT,NCR,Gurgaon,28.40667,77.09151
"G2878* SS Gurgaon Sector 103 ES103 (NM)","2023-06-18 06:52:51.880281",Active,NCR-ON-MT,NCR,Gurgaon,28.48984,76.99991
"H5519* Bhati super store","2023-06-18 07:54:17.720440",Active,Noida-GT,NCR,Ghaziabad,28.67813,77.44966
"MO1005* SS Mohali F&V CPC (HOT)","2023-06-19 05:05:35.708035",Active,NCR-ON-MT,NCR,Mohali,28.411776,77.0449214
"D4423* Laxmi medicos","2023-06-19 06:31:16.073209",Active,Delhi-GT,NCR,Delhi,28.53826,77.25011
"G2882* Family mart fruits & vegetables","2023-06-20 07:39:56.324039",Active,Gurgaon-GT,NCR,Gurgaon,28.44567,77.09691
"D4425* Paul store crp","2023-06-20 08:12:45.053098",Active,Delhi-GT,NCR,Delhi,28.54098,77.24305
"G2883* K mart","2023-06-20 10:56:46.606400",Active,Gurgaon-GT,NCR,Gurgaon,28.40412,76.93608
"D4426* Vijay department store Uday park ","2023-06-21 08:10:31.162241",Active,Delhi-GT,NCR,Delhi,28.5595,77.22794
"H5520* Buy buy","2023-06-21 09:45:20.409037",Active,Noida-GT,NCR,Ghaziabad,28.66931,77.37586
"G2885* Fast and fresh mart","2023-06-21 10:57:37.582261",Active,Gurgaon-GT,NCR,Gurgaon,28.41366,76.9794
"G2886* SS Gurgaon Sector 95 ES93 (NM)","2023-06-21 12:27:00.256398",Active,NCR-ON-MT,NCR,Gurgaon,28.42455,76.93145
"G2887* SS Gurgaon Chakkarpur ES90 (NM)","2023-06-21 12:30:23.233257",Active,NCR-ON-MT,NCR,Gurgaon,28.47227,77.08311
"G2888* SS Gurgaon Udhyog Vihar ES98 (NM)","2023-06-21 12:33:17.533818",Active,NCR-ON-MT,NCR,Gurgaon,28.49953,77.06689
"D4427* Sai store","2023-06-23 07:58:05.864587",Active,Delhi-GT,NCR,Delhi,28.62814,77.30911
"G2890* Shyam general Store ","2023-06-23 08:39:01.589506",Active,Gurgaon-GT,NCR,Gurgaon,28.41354,76.93218
"G2891* Bala ji general store","2023-06-23 08:53:01.097210",Active,Gurgaon-GT,NCR,Gurgaon,28.4171,76.94771
"H5522* Maa bhagwati","2023-06-24 05:13:48.009732",Active,Noida-GT,NCR,Ghaziabad,28.6415111,77.3624201
"N4789* NOD- Sector 116","2023-06-24 06:04:17.613237",Active,NCR-ON-MT,NCR,Noida,28.56603,77.39626
"D4429* APARNA TRADERS ","2023-06-27 07:37:27.111561",Active,Delhi-GT,NCR,Delhi,28.6526684,77.1159749
"D4430* Rajesh departmental store ","2023-06-27 09:38:34.707239",Active,Delhi-GT,NCR,Delhi,28.61806,77.08899
"D4431* Kushwaha bakery ","2023-06-27 09:43:30.529112",Active,Delhi-GT,NCR,Delhi,28.61808,77.09289
"D4432* Suvidha store","2023-06-27 10:28:30.121102",Active,Delhi-GT,NCR,Delhi,28.61576,77.09454
"D4433* Banwari Lal store","2023-06-27 10:32:12.913451",Active,Delhi-GT,NCR,Delhi,28.64337,77.12021
"D4434* Kohli vegetable","2023-06-27 10:37:42.183450",Active,Delhi-GT,NCR,Delhi,28.642,77.11668
"F3154* KRISH KINS(Daily need store)","2023-06-28 05:42:16.108531",Active,Gurgaon-GT,NCR,Faridabad,28.4204357,77.2922602
"F3155* KALKA JI MART ","2023-06-28 06:11:11.882164",Active,Gurgaon-GT,NCR,Faridabad,28.4203746,77.2911789
"F3156* AV FOODS&Co(Cravers Nest)","2023-06-28 06:58:20.174653",Active,Gurgaon-GT,NCR,Faridabad,28.4204166,77.2913198
"D4436* Apna bazar ","2023-06-28 07:17:10.360265",Active,Delhi-GT,NCR,Delhi,28.73094,77.12558
"F3157* THE NEED SHOP ","2023-06-28 07:31:09.097602",Active,Gurgaon-GT,NCR,Faridabad,28.4228656,77.2960447
"F3158* PRIYA STATIONERY ","2023-06-28 07:44:02.442975",Active,Gurgaon-GT,NCR,Faridabad,28.4229773,77.296208
"D4437* Green chick chop (preet vihar ","2023-06-28 08:19:10.210197",Active,Delhi-GT,NCR,Delhi,28.65112,77.305605
"D4438* Kuku foods (preet vihar ","2023-06-28 08:31:54.107467",Active,Delhi-GT,NCR,Delhi,28.652,77.30679
"F3159* PERFECT DEPARTMENTAL STORE ","2023-06-28 09:38:21.900087",Active,Gurgaon-GT,NCR,Faridabad,28.3960399,77.267005
"F3160* ALL IN ONE DEPARTMENT STORE ","2023-06-28 10:08:21.248358",Active,Gurgaon-GT,NCR,Faridabad,28.3959148,77.2668621
"F3161* AVNOOR ENTERPRISES (Sardar meat shop 49)","2023-06-28 10:27:27.763732",Active,Gurgaon-GT,NCR,Faridabad,28.3977225,77.2657949
"G2895* Hare Krishna mart","2023-06-28 12:53:21.233084",Active,Gurgaon-GT,NCR,Gurgaon,28.42548,77.06244
"G2896* SS Gurgaon Sushant Lok ES95","2023-06-29 03:57:02.648671",Active,NCR-ON-MT,NCR,Gurgaon,28.45335,77.08169
"F3162* BARSANA STORE ","2023-06-29 06:47:22.623684",Active,Gurgaon-GT,NCR,Faridabad,28.3936305,77.3533679
"D4439* THE VITAL MART","2023-06-29 07:50:39.551722",Active,Delhi-GT,NCR,Delhi,28.58696,77.04355
"N4791* NOD- Sector 93 Noida","2023-06-29 13:47:23.885902",Active,NCR-ON-MT,NCR,Noida,28.5206,77.38506
"N4793* THE VALUE BAZZAR (SEC-121)","2023-06-29 15:34:51.113457",Active,Noida-GT,NCR,Noida,28.59853,77.39277
"N4795* G4U MARTSEC 76","2023-06-29 16:37:34.790235",Active,Noida-GT,NCR,Noida,28.56608,77.38451
"N4797* EXPRESS RATION(THE VGURU JI TRADING COMPANY)","2023-06-29 16:56:50.167851",Active,Noida-GT,NCR,Noida,28.57945,77.44121
"N4798* ROJ RETAIL PRIVATE LIMITED Noida Sec 72-122_1385477_Instamart","2023-06-30 06:06:49.281077",Active,NCR-ON-MT,NCR,Noida,28.411776,77.0449214
"D4440* Delhi state fruit &veg (saket d block ","2023-07-01 06:28:56.142561",Active,Delhi-GT,NCR,Delhi,28.52482,77.20586
"F3163* PAYAL GENERAL STORE ","2023-07-01 07:17:13.266023",Active,Gurgaon-GT,NCR,Faridabad,28.4618859,77.2891464
"F3164* VISHNU GENERAL STORE ","2023-07-01 07:45:28.862591",Active,Gurgaon-GT,NCR,Faridabad,28.4676943,77.2937383
"F3165* KRISHNA MART","2023-07-01 08:04:29.301089",Active,Gurgaon-GT,NCR,Faridabad,28.457508,77.2989598
"G2900* Rama Kant general Store ","2023-07-01 08:27:59.705992",Active,Gurgaon-GT,NCR,Gurgaon,28.51128,77.04844
"F3166* NIRANJAN LAL DEPARTMENTAL STORE ","2023-07-01 11:27:16.808239",Active,Gurgaon-GT,NCR,Faridabad,28.473023,77.3127624
"D4441* KITCHEN FRIENDLY ","2023-07-03 04:48:17.575550",Active,Delhi-GT,NCR,Delhi,28.58485,77.07065
"D4442* Aao jee pastry shop ","2023-07-03 04:55:06.996270",Active,Delhi-GT,NCR,Delhi,25.580297,76.929705
"D4443* Pragati mega Mart ","2023-07-03 05:00:05.617298",Active,Delhi-GT,NCR,Delhi,28.68722,77.15462
"D4444* Bansal corner ","2023-07-03 05:07:13.383321",Active,Delhi-GT,NCR,Delhi,28.6918,77.17257
"G2903* Bhole general store","2023-07-03 07:04:11.641895",Active,Gurgaon-GT,NCR,Gurgaon,28.51613,77.0727
"D4445* Kapil store & stationery","2023-07-03 07:26:38.135880",Active,Delhi-GT,NCR,Delhi,28.56039,77.21828
"G2904* Daily buying hub","2023-07-03 07:59:46.724695",Active,Gurgaon-GT,NCR,Gurgaon,28.409,76.9317
"D4446* Sekhri store","2023-07-03 08:07:10.441065",Active,Delhi-GT,NCR,Delhi,28.6418859,77.0706796
"D4447* Ravi properties ","2023-07-03 08:11:28.643073",Active,Delhi-GT,NCR,Delhi,28.66385,77.10315
"G2905* Regular needs departmental store","2023-07-03 08:24:37.962779",Active,Gurgaon-GT,NCR,Gurgaon,28.5154,77.00521
"D4448* Janta store","2023-07-03 08:39:05.169142",Active,Delhi-GT,NCR,Delhi,28.6356,77.07122
"G2906* Natural fresh grocery","2023-07-03 08:48:51.720299",Active,Gurgaon-GT,NCR,Gurgaon,28.50927,77.00287
"D4449* Shiv dairy ","2023-07-03 09:03:22.432373",Active,Delhi-GT,NCR,Delhi,28.64284,77.07133
"G2907* Siddhi grocery","2023-07-03 09:04:53.010732",Active,Gurgaon-GT,NCR,Gurgaon,28.51179,77.00309
"D4450* Vineet store","2023-07-03 09:18:08.311984",Active,Delhi-GT,NCR,Delhi,28.6419,77.06973
"N4799* Dharm 19 store","2023-07-03 09:34:36.344192",Active,Noida-GT,NCR,Noida,28.5718,77.38071
"D4451* Raj store","2023-07-03 09:36:53.539903",Active,Delhi-GT,NCR,Delhi,28.63678,77.06793
"N4800* The grocery store ","2023-07-03 09:49:26.211725",Active,Noida-GT,NCR,Noida,28.57175,77.38286
"F3167* AMIT STORES","2023-07-04 05:01:49.310791",Active,Gurgaon-GT,NCR,Faridabad,28.433338,77.3211491
"D4452* Jagdmba provision & general store 37","2023-07-04 06:04:33.385033",Active,Delhi-GT,NCR,Delhi,28.54426,77.22987
"F3168* VASUDEV DEPARTMENTAL STORE ","2023-07-04 07:19:14.643898",Active,Gurgaon-GT,NCR,Faridabad,28.4372555,77.2989525
"D4453* maheswari ayurvedic clinic & store","2023-07-04 08:40:47.994204",Active,Delhi-GT,NCR,Delhi,28.53941,77.26045
"D4454* Shree Sai sidhi retail ","2023-07-04 10:54:09.309183",Active,Delhi-GT,NCR,Delhi,28.74405,77.12368
"D4455* Royal basket ","2023-07-04 11:10:13.274706",Active,Delhi-GT,NCR,Delhi,28.74142,77.1209
"D4456* The New Shop ","2023-07-04 11:19:18.758393",Active,Delhi-GT,NCR,Delhi,28.73875,77.12459
"D4457* Kumudh store","2023-07-04 12:45:35.568600",Active,Delhi-GT,NCR,Delhi,28.67483,77.10697
"D4458* Grocery mart","2023-07-04 12:51:37.334359",Active,Delhi-GT,NCR,Delhi,28.65904,77.08882
"D4459* Janta dep.store","2023-07-04 13:01:52.729181",Active,Delhi-GT,NCR,Delhi,28.66428,77.11073
"F3169* THE MYSTIQUE GROCERS(Taste of kerla)","2023-07-05 05:33:28.101550",Active,Gurgaon-GT,NCR,Faridabad,28.3990349,77.3521617
"F3170* Green chick chop (A unit of R.P food enterprises)","2023-07-05 06:20:23.267655",Active,Gurgaon-GT,NCR,Faridabad,28.3981075,77.356127
"F3171* M/S PARTH ENTERPRISES (Sardar A pure meat shop)","2023-07-05 06:35:25.632914",Active,Gurgaon-GT,NCR,Faridabad,28.3992323,77.3559705
"F3172* FOOD HOOD(A unit of J&K foods)","2023-07-05 07:00:56.852531",Active,Gurgaon-GT,NCR,Faridabad,28.3981096,77.3621616
"D4462* Batra general store Hauz khas","2023-07-05 07:53:59.491868",Active,Delhi-GT,NCR,Delhi,28.55022,77.20698
"G2911* M.V super mart","2023-07-05 08:01:06.190087",Active,Gurgaon-GT,NCR,Gurgaon,28.40836,76.96356
"G2912* Monika super Mart ","2023-07-05 08:19:39.756480",Active,Gurgaon-GT,NCR,Gurgaon,28.403,76.96321
"G2913* Dev general Store ","2023-07-05 08:24:23.612075",Active,Gurgaon-GT,NCR,Gurgaon,28.4214134,77.083378
"G2914* Kishan  mandi 83","2023-07-05 08:53:53.466678",Active,Gurgaon-GT,NCR,Gurgaon,28.39225,76.96753
"G2915* Farmer's fresh (fruit and vegetable) 83","2023-07-05 09:00:27.258626",Active,Gurgaon-GT,NCR,Gurgaon,28.39197,76.9678
"D4463* Shiv sakti store 37 md","2023-07-05 09:39:25.671147",Active,Delhi-GT,NCR,Delhi,28.54391,77.22997
"D4464* Thessentials convenience mart ","2023-07-05 10:20:57.543830",Active,Delhi-GT,NCR,Delhi,28.70536,77.19646
"G2917* Veer Teja ji general store ","2023-07-05 10:46:11.280416",Active,Gurgaon-GT,NCR,Gurgaon,28.4380508,77.0788253
"G2918* Shri shyam store ","2023-07-05 11:20:13.001614",Active,Gurgaon-GT,NCR,Gurgaon,28.4296293,77.0808507
"F3173* SANGER'S SUPER MARKET ","2023-07-06 05:44:11.643014",Active,Gurgaon-GT,NCR,Faridabad,28.415665,77.3273117
"D4466* dms premium RDX","2023-07-06 07:07:50.921465",Active,Delhi-GT,NCR,Delhi,28.58346,77.2224
"D4468* Dms Ankit ","2023-07-06 07:38:32.736367",Active,Delhi-GT,NCR,Delhi,28.58519,77.22034
"F3174* SUPER VALUE MART","2023-07-06 07:47:51.931135",Active,Gurgaon-GT,NCR,Faridabad,28.3684886,77.3284881
"D4469* Batra general store Amar colony ","2023-07-06 08:05:50.362955",Active,Delhi-GT,NCR,Delhi,28.56264,77.23796
"D4470* Sachdeva store","2023-07-06 08:18:02.541659",Active,Delhi-GT,NCR,Delhi,28.64087,77.17987
"G2921* KFC mart","2023-07-06 08:56:31.887293",Active,Gurgaon-GT,NCR,Gurgaon,28.45321,77.05121
"D4471* Mother Dairy 15138","2023-07-06 09:22:59.852488",Active,Delhi-GT,NCR,Delhi,28.59398,77.0373
"D4472* Modern store (pokt B Sarita vihar )","2023-07-06 10:00:55.855996",Active,Delhi-GT,NCR,Delhi,28.5033674,77.199312
"G2922* Shiv general store","2023-07-06 11:15:20.504388",Active,Gurgaon-GT,NCR,Gurgaon,28.4371204,77.0727593
"D4475* Modern Store","2023-07-06 13:07:57.928920",Active,Delhi-GT,NCR,Delhi,28.66967,77.14261
"F3175* SHRI BALAJI DEPARTMENTAL STORE ","2023-07-07 06:35:30.526778",Active,Gurgaon-GT,NCR,Faridabad,28.3937933,77.3468733
"F3176* M mart Departmental store ","2023-07-07 06:50:01.369229",Active,Gurgaon-GT,NCR,Faridabad,28.3942033,77.3469956
"G2925* Jai gurudev general store ","2023-07-07 07:57:15.564269",Active,Gurgaon-GT,NCR,Gurgaon,28.4358018,77.0746728
"G2926* Milk booth sispal vihar","2023-07-07 08:14:33.778834",Active,Gurgaon-GT,NCR,Gurgaon,28.41553,77.04239
"D4478* Parkash dairy ","2023-07-07 12:31:03.589366",Active,Delhi-GT,NCR,Delhi,28.64063,77.1825
"N4801* Soni super mart ","2023-07-08 03:06:56.344174",Active,Noida-GT,NCR,Noida,28.44923,77.50875
"N4803* aahar grocery store","2023-07-08 03:35:04.152331",Active,Noida-GT,NCR,Noida,28.51963,77.38567
"H5524* GZB-Sahibabad","2023-07-10 02:24:58.142825",Active,NCR-ON-MT,NCR,Ghaziabad,26.4568832,80.314368
"F3177* JAI AMBEY DEPARTMENTAL STORE ","2023-07-10 07:22:55.406567",Active,Gurgaon-GT,NCR,Faridabad,28.411512,77.3139364
"N4805* Aggrawal provision store (mhagun mart)","2023-07-10 08:12:47.105491",Active,Noida-GT,NCR,Noida,28.62004,77.42684
"D4479* Anand dairy","2023-07-10 08:29:53.093336",Active,Delhi-GT,NCR,Delhi,28.63696,77.12432
"D4480* BuDget bazaar","2023-07-10 08:40:19.699188",Active,Delhi-GT,NCR,Delhi,28.6599842,77.1552053
"F3178* TESMART STORES","2023-07-10 10:08:35.651174",Active,Gurgaon-GT,NCR,Faridabad,28.4011187,77.3041826
"G2928* Shri Balaji Super mart sapphire","2023-07-11 09:31:11.151011",Active,Gurgaon-GT,NCR,Gurgaon,28.41169,77.04921
"G2929* Krml apki apni local dukan","2023-07-11 09:39:32.091409",Active,Gurgaon-GT,NCR,Gurgaon,28.40595,77.04641
"H5525* Shree Krishna super store","2023-07-12 02:04:31.719198",Active,Noida-GT,NCR,Ghaziabad,28.6326652,77.4555798
"D4481* Ahuja store","2023-07-12 03:51:23.101717",Active,Delhi-GT,NCR,Delhi,28.62391,77.10716
"D4482* Guru nanak store","2023-07-12 03:56:00.193453",Active,Delhi-GT,NCR,Delhi,28.62649,77.10208
